nodeName	altName	nodeAttr[nodesPresent, ]
STRIP1	NA	turquoise
STRN	STRN	turquoise
STT3A	STT3A	turquoise
STX10	STX10	turquoise
STX18	STX18	turquoise
STX1A	STX1A	turquoise
STX8	STX8	turquoise
STXBP2	STXBP2	turquoise
STXBP4	STXBP4	turquoise
STXBP5	STXBP5	turquoise
SUCLA2	SUCLA2	turquoise
SUGP1	NA	turquoise
SUGP2	NA	turquoise
SUGT1	SUGT1	turquoise
SULT1B1	SULT1B1	turquoise
SUMF2	SUMF2	turquoise
SUMO1	SUMO1	turquoise
SUMO3	SUMO3	turquoise
SUN2	NA	turquoise
SUOX	SUOX	turquoise
SUPT16H	SUPT16H	turquoise
SUPT4H1	SUPT4H1	turquoise
SUPT5H	SUPT5H	turquoise
SUPT6H	SUPT6H	turquoise
SURF2	SURF2	turquoise
SURF6	SURF6	turquoise
SUSD3	SUSD3	turquoise
SUV39H2	SUV39H2	turquoise
SVBP	NA	turquoise
SYBU	NA	turquoise
SYK	SYK	turquoise
SYN1	SYN1	turquoise
SYNE1	SYNE1	turquoise
SYNE4	NA	turquoise
SYNGR2	SYNGR2	turquoise
SYNGR4	SYNGR4	turquoise
SYPL1	SYPL1	turquoise
SYT13	SYT13	turquoise
SYT15	SYT15	turquoise
SYT16	SYT16	turquoise
SYT17	SYT17	turquoise
SYT2	SYT2	turquoise
SYTL1	SYTL1	turquoise
SYTL3	SYTL3	turquoise
SYTL4	SYTL4	turquoise
SYVN1	SYVN1	turquoise
SZT2	NA	turquoise
TAB1	NA	turquoise
TACC1	TACC1	turquoise
TADA1	NA	turquoise
TAF10	TAF10	turquoise
TAF1A	TAF1A	turquoise
TAF1C	TAF1C	turquoise
TAF2	TAF2	turquoise
TAF9B	TAF9B	turquoise
TAGAP	TAGAP	turquoise
TAGLN2	TAGLN2	turquoise
TAL1	TAL1	turquoise
TALDO1	TALDO1	turquoise
TANC2	TANC2	turquoise
TAOK2	TAOK2	turquoise
TAOK3	TAOK3	turquoise
TAP1	TAP1	turquoise
TAPBPL	TAPBPL	turquoise
TAPT1	TAPT1	turquoise
TARBP2	TARBP2	turquoise
TAS2R10	TAS2R10	turquoise
TAS2R45	TAS2R45	turquoise
TASP1	TASP1	turquoise
TAZ	TAZ	turquoise
TBC1D10B	TBC1D10B	turquoise
TBC1D14	TBC1D14	turquoise
TBC1D22A	TBC1D22A	turquoise
TBC1D24	TBC1D24	turquoise
TBC1D31	NA	turquoise
TBC1D32	NA	turquoise
TBC1D5	TBC1D5	turquoise
TBC1D8B	TBC1D8B	turquoise
TBCB	TBCB	turquoise
TBCCD1	TBCCD1	turquoise
TBCD	TBCD	turquoise
TBCK	NA	turquoise
TBL1Y	TBL1Y	turquoise
TBRG1	TBRG1	turquoise
TBRG4	TBRG4	turquoise
TBX1	TBX1	turquoise
TBX2	TBX2	turquoise
TCAF2	NA	turquoise
TCAIM	NA	turquoise
TCEA3	TCEA3	turquoise
TCEAL3	TCEAL3	turquoise
TCERG1	TCERG1	turquoise
TCF12	TCF12	turquoise
TCF19	TCF19	turquoise
TCF25	TCF25	turquoise
TCF3	TCF3	turquoise
TCF7	TCF7	turquoise
TCIRG1	TCIRG1	turquoise
TCL6	TCL6	turquoise
TCN1	TCN1	turquoise
TCTE1	TCTE1	turquoise
TCTE3	TCTE3	turquoise
TDP1	TDP1	turquoise
TDP2	NA	turquoise
TEC	TEC	turquoise
TEDC1	NA	turquoise
TEKT4P2	NA	turquoise
TERF2	TERF2	turquoise
TES	TES	turquoise
TESK1	TESK1	turquoise
TET3	TET3	turquoise
TEX13B	TEX13B	turquoise
TEX261	TEX261	turquoise
TFAP4	TFAP4	turquoise
TFB2M	TFB2M	turquoise
TFCP2	TFCP2	turquoise
TFEB	TFEB	turquoise
TFIP11	TFIP11	turquoise
TFPI	TFPI	turquoise
TFPT	TFPT	turquoise
TFRC	TFRC	turquoise
TGFB1	TGFB1	turquoise
TGFBI	TGFBI	turquoise
TGFBR2	TGFBR2	turquoise
TGFBR3	TGFBR3	turquoise
TGFBRAP1	TGFBRAP1	turquoise
TGM1	TGM1	turquoise
TGM3	TGM3	turquoise
TGOLN2	TGOLN2	turquoise
THAP11	THAP11	turquoise
THEM4	THEM4	turquoise
THEMIS2	NA	turquoise
THOC2	THOC2	turquoise
THOC3	THOC3	turquoise
THRA	THRA	turquoise
THRAP3	THRAP3	turquoise
THTPA	THTPA	turquoise
THUMPD2	THUMPD2	turquoise
THY1	THY1	turquoise
THYN1	THYN1	turquoise
TIFA	TIFA	turquoise
TIGAR	NA	turquoise
TIGD3	TIGD3	turquoise
TIGD5	TIGD5	turquoise
TIMD4	TIMD4	turquoise
TIMM10	TIMM10	turquoise
TIMM10B	NA	turquoise
TIMM22	TIMM22	turquoise
TIMM23	TIMM23	turquoise
TIMM29	NA	turquoise
TIMM8A	TIMM8A	turquoise
TIMP2	TIMP2	turquoise
TIMP3	TIMP3	turquoise
TINF2	TINF2	turquoise
TIPARP	TIPARP	turquoise
TIRAP	TIRAP	turquoise
TJAP1	TJAP1	turquoise
TK2	TK2	turquoise
TLDC1	NA	turquoise
TLE2	TLE2	turquoise
TLE4	TLE4	turquoise
TLK1	TLK1	turquoise
TLK2	TLK2	turquoise
TLR10	TLR10	turquoise
TLR5	TLR5	turquoise
TLR7	TLR7	turquoise
TLR9	TLR9	turquoise
TM9SF2	TM9SF2	turquoise
TMBIM1	TMBIM1	turquoise
TMC8	TMC8	turquoise
TMCC3	TMCC3	turquoise
TMCO1	TMCO1	turquoise
TMCO4	TMCO4	turquoise
TMED10	TMED10	turquoise
TMED4	TMED4	turquoise
TMEFF2	TMEFF2	turquoise
TMEM102	TMEM102	turquoise
TMEM116	TMEM116	turquoise
TMEM117	TMEM117	turquoise
TMEM120A	TMEM120A	turquoise
TMEM121	TMEM121	turquoise
TMEM127	TMEM127	turquoise
TMEM134	TMEM134	turquoise
TMEM135	TMEM135	turquoise
TMEM138	TMEM138	turquoise
TMEM140	TMEM140	turquoise
TMEM141	TMEM141	turquoise
TMEM147	TMEM147	turquoise
TMEM14B	TMEM14B	turquoise
TMEM150A	NA	turquoise
TMEM159	TMEM159	turquoise
TMEM160	TMEM160	turquoise
TMEM161B	TMEM161B	turquoise
TMEM167A	TMEM167A	turquoise
TMEM167B	TMEM167B	turquoise
TMEM169	TMEM169	turquoise
TMEM173	TMEM173	turquoise
TMEM175	TMEM175	turquoise
TMEM176A	TMEM176A	turquoise
TMEM176B	TMEM176B	turquoise
TMEM177	TMEM177	turquoise
TMEM179B	TMEM179B	turquoise
TMEM18	TMEM18	turquoise
TMEM182	TMEM182	turquoise
TMEM184A	TMEM184A	turquoise
TMEM184C	TMEM184C	turquoise
TMEM185A	TMEM185A	turquoise
TMEM186	TMEM186	turquoise
TMEM19	TMEM19	turquoise
TMEM191A	TMEM191A	turquoise
TMEM191B	TMEM191B	turquoise
TMEM199	TMEM199	turquoise
TMEM200A	TMEM200A	turquoise
TMEM204	TMEM204	turquoise
TMEM205	TMEM205	turquoise
TMEM209	TMEM209	turquoise
TMEM222	TMEM222	turquoise
TMEM237	NA	turquoise
TMEM239	NA	turquoise
TMEM241	NA	turquoise
TMEM243	NA	turquoise
TMEM246	NA	turquoise
TMEM25	TMEM25	turquoise
TMEM260	NA	turquoise
TMEM267	NA	turquoise
TMEM272	NA	turquoise
TMEM35B	NA	turquoise
TMEM38B	TMEM38B	turquoise
TMEM44	TMEM44	turquoise
TMEM5	TMEM5	turquoise
TMEM50A	TMEM50A	turquoise
TMEM50B	TMEM50B	turquoise
TMEM61	TMEM61	turquoise
TMEM63A	TMEM63A	turquoise
TMEM63B	TMEM63B	turquoise
TMEM65	TMEM65	turquoise
TMEM81	TMEM81	turquoise
TMEM87A	TMEM87A	turquoise
TMEM87B	TMEM87B	turquoise
TMEM9	TMEM9	turquoise
TMLHE	TMLHE	turquoise
TMOD2	TMOD2	turquoise
TMOD3	TMOD3	turquoise
TMSB15A	TMSB15A	turquoise
TMSB4Y	TMSB4Y	turquoise
TMTC2	TMTC2	turquoise
TMTC3	TMTC3	turquoise
TMUB1	TMUB1	turquoise
TMUB2	TMUB2	turquoise
TMX2	NA	turquoise
TMX4	NA	turquoise
TNF	TNF	turquoise
TNFAIP2	TNFAIP2	turquoise
TNFAIP6	TNFAIP6	turquoise
TNFAIP8L1	TNFAIP8L1	turquoise
TNFRSF12A	TNFRSF12A	turquoise
TNFRSF1B	TNFRSF1B	turquoise
TNFRSF6B	TNFRSF6B	turquoise
TNFSF4	TNFSF4	turquoise
TNFSF8	TNFSF8	turquoise
TNK2	TNK2	turquoise
TNKS	TNKS	turquoise
TNPO1	TNPO1	turquoise
TNRC6A	TNRC6A	turquoise
TNRC6B	TNRC6B	turquoise
TNRC6C	TNRC6C	turquoise
TOB1	TOB1	turquoise
TOB2	TOB2	turquoise
TOB2P1	NA	turquoise
TOGARAM1	NA	turquoise
TOM1	TOM1	turquoise
TOMM20L	TOMM20L	turquoise
TOMM22	TOMM22	turquoise
TOMM34	TOMM34	turquoise
TOP2B	TOP2B	turquoise
TOP3B	TOP3B	turquoise
TOR3A	TOR3A	turquoise
TOR4A	NA	turquoise
TOX2	TOX2	turquoise
TP53	TP53	turquoise
TP53I11	TP53I11	turquoise
TP53I13	TP53I13	turquoise
TP53INP2	TP53INP2	turquoise
TP53RK	TP53RK	turquoise
TP53TG5	TP53TG5	turquoise
TP63	TP63	turquoise
TP73.AS1	NA	turquoise
TPCN1	TPCN1	turquoise
TPD52L2	TPD52L2	turquoise
TPI1	TPI1	turquoise
TPK1	TPK1	turquoise
TPM1	TPM1	turquoise
TPM3	TPM3	turquoise
TPP1	TPP1	turquoise
TPPP3	TPPP3	turquoise
TPR	TPR	turquoise
TPRG1	TPRG1	turquoise
TPRG1.AS1	NA	turquoise
TPRN	NA	turquoise
TPSG1	TPSG1	turquoise
TPST2	TPST2	turquoise
TPT1	TPT1	turquoise
TPX2	TPX2	turquoise
TRABD2B	NA	turquoise
TRAF2	TRAF2	turquoise
TRAF3IP2.AS1	NA	turquoise
TRAF5	TRAF5	turquoise
TRAFD1	TRAFD1	turquoise
TRAP1	TRAP1	turquoise
TRAPPC11	NA	turquoise
TRAPPC2L	TRAPPC2L	turquoise
TRAPPC6A	TRAPPC6A	turquoise
TRAPPC9	TRAPPC9	turquoise
TRDMT1	TRDMT1	turquoise
TREML2	TREML2	turquoise
TRERF1	TRERF1	turquoise
TRGV7	TRGV7	turquoise
TRIB2	TRIB2	turquoise
TRIM11	TRIM11	turquoise
TRIM15	TRIM15	turquoise
TRIM21	TRIM21	turquoise
TRIM27	TRIM27	turquoise
TRIM28	TRIM28	turquoise
TRIM35	TRIM35	turquoise
TRIM4	TRIM4	turquoise
TRIM44	TRIM44	turquoise
TRIM5	TRIM5	turquoise
TRIM56	TRIM56	turquoise
TRIM65	TRIM65	turquoise
TRIM68	TRIM68	turquoise
TRIM8	TRIM8	turquoise
TRIOBP	TRIOBP	turquoise
TRIP12	TRIP12	turquoise
TRIP6	TRIP6	turquoise
TRMT1	TRMT1	turquoise
TRMT10A	NA	turquoise
TRMT112	NA	turquoise
TRMT12	TRMT12	turquoise
TRMT44	NA	turquoise
TRMT6	TRMT6	turquoise
TRMT61B	TRMT61B	turquoise
TRNP1	NA	turquoise
TRPC1	TRPC1	turquoise
TRPM6	TRPM6	turquoise
TRPV2	TRPV2	turquoise
TSC22D1.AS1	NA	turquoise
TSC22D2	TSC22D2	turquoise
TSC22D3	TSC22D3	turquoise
TSG101	TSG101	turquoise
TSHZ1	TSHZ1	turquoise
TSPAN14	TSPAN14	turquoise
TSPAN16	TSPAN16	turquoise
TSPAN18	TSPAN18	turquoise
TSPAN4	TSPAN4	turquoise
TSPAN6	TSPAN6	turquoise
TSPYL2	TSPYL2	turquoise
TSR3	NA	turquoise
TST	TST	turquoise
TSTD2	NA	turquoise
TTC12	TTC12	turquoise
TTC16	TTC16	turquoise
TTC17	TTC17	turquoise
TTC19	TTC19	turquoise
TTC26	TTC26	turquoise
TTC27	TTC27	turquoise
TTC30B	TTC30B	turquoise
TTC39A	TTC39A	turquoise
TTC39C	TTC39C	turquoise
TTC5	TTC5	turquoise
TTC7B	TTC7B	turquoise
TTI2	NA	turquoise
TTLL12	TTLL12	turquoise
TTLL3	TTLL3	turquoise
TTLL4	TTLL4	turquoise
TTN	TTN	turquoise
TTTY14	TTTY14	turquoise
TUBA1A	TUBA1A	turquoise
TUBA1B	TUBA1B	turquoise
TUBA1C	TUBA1C	turquoise
TUBA4A	TUBA4A	turquoise
TUBA8	TUBA8	turquoise
TUBB4A	NA	turquoise
TUBB4B	NA	turquoise
TUBGCP2	TUBGCP2	turquoise
TUBGCP3	TUBGCP3	turquoise
TUBGCP4	TUBGCP4	turquoise
TUBGCP5	TUBGCP5	turquoise
TUBGCP6	TUBGCP6	turquoise
TUG1	TUG1	turquoise
TUSC1	TUSC1	turquoise
TUSC2	TUSC2	turquoise
TUT1	TUT1	turquoise
TWF2	TWF2	turquoise
TWISTNB	TWISTNB	turquoise
TWNK	NA	turquoise
TXK	TXK	turquoise
TXLNA	TXLNA	turquoise
TXN	TXN	turquoise
TXNDC11	TXNDC11	turquoise
TXNDC12	TXNDC12	turquoise
TXNDC15	TXNDC15	turquoise
TXNDC16	TXNDC16	turquoise
TXNDC5	TXNDC5	turquoise
TXNIP	TXNIP	turquoise
TXNRD2	TXNRD2	turquoise
TYK2	TYK2	turquoise
TYROBP	TYROBP	turquoise
TYW5	NA	turquoise
U2AF1	U2AF1	turquoise
U2AF1L4	U2AF1L4	turquoise
U2AF2	U2AF2	turquoise
U2SURP	NA	turquoise
UAP1	UAP1	turquoise
UBA1	UBA1	turquoise
UBA2	UBA2	turquoise
UBA52	UBA52	turquoise
UBA7	UBA7	turquoise
UBASH3A	UBASH3A	turquoise
UBC	UBC	turquoise
UBE2B	UBE2B	turquoise
UBE2C	UBE2C	turquoise
UBE2D1	UBE2D1	turquoise
UBE2D2	UBE2D2	turquoise
UBE2D3	UBE2D3	turquoise
UBE2E2	UBE2E2	turquoise
UBE2G1	UBE2G1	turquoise
UBE2G2	UBE2G2	turquoise
UBE2J1	UBE2J1	turquoise
UBE2J2	UBE2J2	turquoise
UBE2L6	UBE2L6	turquoise
UBE2N	UBE2N	turquoise
UBE2NL	UBE2NL	turquoise
UBE2R2	UBE2R2	turquoise
UBE2Z	UBE2Z	turquoise
UBE3A	UBE3A	turquoise
UBIAD1	UBIAD1	turquoise
UBL4A	UBL4A	turquoise
UBLCP1	UBLCP1	turquoise
UBOX5	UBOX5	turquoise
UBR1	UBR1	turquoise
UBTD1	UBTD1	turquoise
UBTD2	UBTD2	turquoise
UBTF	UBTF	turquoise
UBXN1	UBXN1	turquoise
UBXN11	UBXN11	turquoise
UBXN2A	UBXN2A	turquoise
UCHL5	UCHL5	turquoise
UFC1	UFC1	turquoise
UFM1	UFM1	turquoise
UFSP2	UFSP2	turquoise
UGCG	UGCG	turquoise
UGDH	UGDH	turquoise
UGP2	UGP2	turquoise
UHRF2	UHRF2	turquoise
ULK3	ULK3	turquoise
UMOD	UMOD	turquoise
UMPS	UMPS	turquoise
UNC119	UNC119	turquoise
UNC13B	UNC13B	turquoise
UNC45A	UNC45A	turquoise
UNC50	UNC50	turquoise
UNC93B1	UNC93B1	turquoise
UPP1	UPP1	turquoise
UQCC1	NA	turquoise
UQCC2	NA	turquoise
UQCR10	NA	turquoise
USF1	USF1	turquoise
USP11	USP11	turquoise
USP13	USP13	turquoise
USP14	USP14	turquoise
USP15	USP15	turquoise
USP19	USP19	turquoise
USP22	USP22	turquoise
USP25	USP25	turquoise
USP28	USP28	turquoise
USP30	USP30	turquoise
USP32P2	NA	turquoise
USP44	USP44	turquoise
USP49	USP49	turquoise
USP51	USP51	turquoise
USP6	USP6	turquoise
USPL1	USPL1	turquoise
UTP14C	UTP14C	turquoise
UTP20	UTP20	turquoise
UTS2R	UTS2R	turquoise
VAC14	VAC14	turquoise
VAMP3	VAMP3	turquoise
VAMP4	VAMP4	turquoise
VAMP8	VAMP8	turquoise
VARS	VARS	turquoise
VAV1	VAV1	turquoise
VCAN	VCAN	turquoise
VCL	VCL	turquoise
VCP	VCP	turquoise
VDAC1	VDAC1	turquoise
VDAC3	VDAC3	turquoise
VDR	VDR	turquoise
VGLL3	VGLL3	turquoise
VGLL4	VGLL4	turquoise
VILL	VILL	turquoise
VIM	VIM	turquoise
VIPAS39	NA	turquoise
VIRMA	NA	turquoise
VMAC	VMAC	turquoise
VPS13B	VPS13B	turquoise
VPS16	VPS16	turquoise
VPS25	VPS25	turquoise
VPS26B	VPS26B	turquoise
VPS33A	VPS33A	turquoise
VPS33B	VPS33B	turquoise
VPS35	VPS35	turquoise
VPS36	VPS36	turquoise
VPS37A	VPS37A	turquoise
VPS39	VPS39	turquoise
VPS41	VPS41	turquoise
VPS52	VPS52	turquoise
VPS53	VPS53	turquoise
VPS72	VPS72	turquoise
VPS8	VPS8	turquoise
VRK1	VRK1	turquoise
VSIG1	VSIG1	turquoise
VSIG4	VSIG4	turquoise
VWA1	VWA1	turquoise
WARS	WARS	turquoise
WAS	WAS	turquoise
WASF2	WASF2	turquoise
WASHC4	NA	turquoise
WASHC5	NA	turquoise
WBP11	WBP11	turquoise
WDCP	NA	turquoise
WDFY1	WDFY1	turquoise
WDFY2	WDFY2	turquoise
WDHD1	WDHD1	turquoise
WDR1	WDR1	turquoise
WDR12	WDR12	turquoise
WDR13	WDR13	turquoise
WDR19	WDR19	turquoise
WDR24	WDR24	turquoise
WDR27	WDR27	turquoise
WDR33	WDR33	turquoise
WDR34	WDR34	turquoise
WDR36	WDR36	turquoise
WDR4	WDR4	turquoise
WDR5	WDR5	turquoise
WDR6	WDR6	turquoise
WDR60	WDR60	turquoise
WDR61	WDR61	turquoise
WDR74	WDR74	turquoise
WDR77	WDR77	turquoise
WDR78	WDR78	turquoise
WDR81	NA	turquoise
WDR82	WDR82	turquoise
WDR92	WDR92	turquoise
WDTC1	WDTC1	turquoise
WFDC10B	WFDC10B	turquoise
WFDC2	WFDC2	turquoise
WFDC3	WFDC3	turquoise
WFS1	WFS1	turquoise
WIPF1	WIPF1	turquoise
WIPF2	WIPF2	turquoise
WNT10A	WNT10A	turquoise
WNT10B	WNT10B	turquoise
WNT6	WNT6	turquoise
WNT9B	WNT9B	turquoise
WRAP53	NA	turquoise
WRAP73	NA	turquoise
WRN	WRN	turquoise
WRNIP1	WRNIP1	turquoise
WWC2	WWC2	turquoise
WWP2	WWP2	turquoise
XAB2	XAB2	turquoise
XBP1	XBP1	turquoise
XCL2	XCL2	turquoise
XKR6	XKR6	turquoise
XKR8	XKR8	turquoise
XPA	XPA	turquoise
XPC	XPC	turquoise
XPNPEP1	XPNPEP1	turquoise
XPO4	XPO4	turquoise
XPO5	XPO5	turquoise
XPO6	XPO6	turquoise
XPOT	XPOT	turquoise
XRCC5	XRCC5	turquoise
XRCC6	XRCC6	turquoise
XRN2	XRN2	turquoise
XYLT2	XYLT2	turquoise
YAE1D1	NA	turquoise
YARS	YARS	turquoise
YARS2	YARS2	turquoise
YBX1	YBX1	turquoise
YDJC	YDJC	turquoise
YIF1A	YIF1A	turquoise
YIF1B	YIF1B	turquoise
YIPF5	YIPF5	turquoise
YKT6	YKT6	turquoise
YLPM1	YLPM1	turquoise
YRDC	YRDC	turquoise
YTHDF2	YTHDF2	turquoise
YWHAQ	YWHAQ	turquoise
YWHAZ	YWHAZ	turquoise
YY1	YY1	turquoise
ZAP70	ZAP70	turquoise
ZBED1	ZBED1	turquoise
ZBED3	ZBED3	turquoise
ZBED4	ZBED4	turquoise
ZBED5	ZBED5	turquoise
ZBTB14	NA	turquoise
ZBTB16	ZBTB16	turquoise
ZBTB17	ZBTB17	turquoise
ZBTB24	ZBTB24	turquoise
ZBTB25	ZBTB25	turquoise
ZBTB38	ZBTB38	turquoise
ZBTB43	ZBTB43	turquoise
ZBTB5	ZBTB5	turquoise
ZC3H11A	ZC3H11A	turquoise
ZC3H14	ZC3H14	turquoise
ZC3HAV1	ZC3HAV1	turquoise
ZCCHC12	ZCCHC12	turquoise
ZCCHC14	ZCCHC14	turquoise
ZCCHC18	ZCCHC18	turquoise
ZCCHC24	ZCCHC24	turquoise
ZCCHC3	ZCCHC3	turquoise
ZCCHC6	ZCCHC6	turquoise
ZDHHC20	ZDHHC20	turquoise
ZDHHC4	ZDHHC4	turquoise
ZDHHC7	ZDHHC7	turquoise
ZFAND3	ZFAND3	turquoise
ZFAND4	NA	turquoise
ZFAND5	ZFAND5	turquoise
ZFHX2	ZFHX2	turquoise
ZFP37	ZFP37	turquoise
ZFP64	ZFP64	turquoise
ZFP82	ZFP82	turquoise
ZFP91	ZFP91	turquoise
ZFR	ZFR	turquoise
ZFYVE16	ZFYVE16	turquoise
ZFYVE19	ZFYVE19	turquoise
ZFYVE21	ZFYVE21	turquoise
ZFYVE28	ZFYVE28	turquoise
ZGPAT	ZGPAT	turquoise
ZHX3	ZHX3	turquoise
ZIK1	ZIK1	turquoise
ZKSCAN3	ZKSCAN3	turquoise
ZKSCAN5	ZKSCAN5	turquoise
ZMAT5	ZMAT5	turquoise
ZMIZ1	ZMIZ1	turquoise
ZMYM3	ZMYM3	turquoise
ZMYND12	ZMYND12	turquoise
ZNF10	ZNF10	turquoise
ZNF124	ZNF124	turquoise
ZNF132	ZNF132	turquoise
ZNF134	ZNF134	turquoise
ZNF155	ZNF155	turquoise
ZNF16	ZNF16	turquoise
ZNF174	ZNF174	turquoise
ZNF18	ZNF18	turquoise
ZNF185	ZNF185	turquoise
ZNF195	ZNF195	turquoise
ZNF2	ZNF2	turquoise
ZNF202	ZNF202	turquoise
ZNF205	ZNF205	turquoise
ZNF211	ZNF211	turquoise
ZNF212	ZNF212	turquoise
ZNF213.AS1	NA	turquoise
ZNF219	ZNF219	turquoise
ZNF223	ZNF223	turquoise
ZNF23	ZNF23	turquoise
ZNF234	ZNF234	turquoise
ZNF239	ZNF239	turquoise
ZNF24	ZNF24	turquoise
ZNF248	ZNF248	turquoise
ZNF250	ZNF250	turquoise
ZNF257	ZNF257	turquoise
ZNF266	ZNF266	turquoise
ZNF276	ZNF276	turquoise
ZNF282	ZNF282	turquoise
ZNF285	NA	turquoise
ZNF286A	ZNF286A	turquoise
ZNF287	ZNF287	turquoise
ZNF3	ZNF3	turquoise
ZNF300P1	NA	turquoise
ZNF302	ZNF302	turquoise
ZNF318	ZNF318	turquoise
ZNF324	ZNF324	turquoise
ZNF329	ZNF329	turquoise
ZNF330	ZNF330	turquoise
ZNF331	ZNF331	turquoise
ZNF337	ZNF337	turquoise
ZNF346	ZNF346	turquoise
ZNF35	ZNF35	turquoise
ZNF354A	ZNF354A	turquoise
ZNF367	ZNF367	turquoise
ZNF382	ZNF382	turquoise
ZNF383	ZNF383	turquoise
ZNF394	ZNF394	turquoise
ZNF396	ZNF396	turquoise
ZNF404	ZNF404	turquoise
ZNF407	ZNF407	turquoise
ZNF408	ZNF408	turquoise
ZNF410	ZNF410	turquoise
ZNF414	ZNF414	turquoise
ZNF416	ZNF416	turquoise
ZNF451	ZNF451	turquoise
ZNF461	ZNF461	turquoise
ZNF484	ZNF484	turquoise
ZNF490	ZNF490	turquoise
ZNF500	ZNF500	turquoise
ZNF501	ZNF501	turquoise
ZNF506	ZNF506	turquoise
ZNF512	ZNF512	turquoise
ZNF512B	ZNF512B	turquoise
ZNF518A	ZNF518A	turquoise
ZNF526	ZNF526	turquoise
ZNF559	ZNF559	turquoise
ZNF563	ZNF563	turquoise
ZNF565	ZNF565	turquoise
ZNF569	ZNF569	turquoise
ZNF57	ZNF57	turquoise
ZNF571	ZNF571	turquoise
ZNF576	ZNF576	turquoise
ZNF577	ZNF577	turquoise
ZNF579	ZNF579	turquoise
ZNF580	ZNF580	turquoise
ZNF582	ZNF582	turquoise
ZNF584	ZNF584	turquoise
ZNF585A	ZNF585A	turquoise
ZNF585B	ZNF585B	turquoise
ZNF589	ZNF589	turquoise
ZNF597	ZNF597	turquoise
ZNF598	ZNF598	turquoise
ZNF599	ZNF599	turquoise
ZNF615	ZNF615	turquoise
ZNF618	ZNF618	turquoise
ZNF623	ZNF623	turquoise
ZNF627	ZNF627	turquoise
ZNF628	ZNF628	turquoise
ZNF641	ZNF641	turquoise
ZNF644	ZNF644	turquoise
ZNF655	ZNF655	turquoise
ZNF668	ZNF668	turquoise
ZNF669	ZNF669	turquoise
ZNF672	ZNF672	turquoise
ZNF684	ZNF684	turquoise
ZNF689	ZNF689	turquoise
ZNF691	ZNF691	turquoise
ZNF697	ZNF697	turquoise
ZNF7	ZNF7	turquoise
ZNF706	ZNF706	turquoise
ZNF713	ZNF713	turquoise
ZNF74	ZNF74	turquoise
ZNF75D	ZNF75D	turquoise
ZNF76	ZNF76	turquoise
ZNF77	ZNF77	turquoise
ZNF771	ZNF771	turquoise
ZNF773	ZNF773	turquoise
ZNF775	ZNF775	turquoise
ZNF777	ZNF777	turquoise
ZNF783	ZNF783	turquoise
ZNF786	ZNF786	turquoise
ZNF79	ZNF79	turquoise
ZNF792	ZNF792	turquoise
ZNF8	ZNF8	turquoise
ZNF800	ZNF800	turquoise
ZNF839	ZNF839	turquoise
ZNF843	ZNF843	turquoise
ZNF853	ZNF853	turquoise
ZNHIT6	ZNHIT6	turquoise
ZNRF1	ZNRF1	turquoise
ZNRF2	ZNRF2	turquoise
ZP3	ZP3	turquoise
ZPR1	NA	turquoise
ZRANB2	ZRANB2	turquoise
ZSCAN18	ZSCAN18	turquoise
ZSCAN32	NA	turquoise
ZSCAN5A	ZSCAN5A	turquoise
ZSWIM1	ZSWIM1	turquoise
ZWILCH	ZWILCH	turquoise
ZXDA	ZXDA	turquoise
ZXDC	ZXDC	turquoise
ZZEF1	ZZEF1	turquoise
ZZZ3	ZZZ3	turquoise
